timestamp,buyer,seller,symbol,currency,price,quantity,day,mark_side,counterparty,signed_qty,product,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,price_vs_mid,price_vs_bid,price_vs_ask,book_relation,liquidity_proxy,side_sign,future_mid_t10,future_mid_t50,future_mid_t200,future_mid_t500,signed_mid_move_t10,edge_vs_trade_t10,signed_mid_move_t50,edge_vs_trade_t50,signed_mid_move_t200,edge_vs_trade_t200,signed_mid_move_t500,edge_vs_trade_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day
591700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5218,59,5223,23,5220.5,5,82,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5219.0,5219.0,5219.5,5220.5,1.5,-1.0,1.5,-1.0,1.0,-1.5,-0.0,-2.5,0.8251,0.6174
594300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5219,23,5224,23,5221.5,5,46,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5220.5,5220.5,5220.5,5219.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,0.8251,0.2311
595400,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,5,3,sell,Mark 22,-5,VELVETFRUIT_EXTRACT,5219,5,5222,23,5220.5,3,28,-1.5,0.0,-3.0,at_bid,taker_proxy,-1.0,5220.5,5220.5,5218.5,5217.0,-0.0,-1.5,-0.0,-1.5,2.0,0.5,3.5,2.0,0.0745,0.0186
601600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5223,22,5228,22,5225.5,5,44,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5224.5,5224.5,5224.5,5225.0,1.0,-1.5,1.0,-1.5,1.0,-1.5,0.5,-2.0,0.8251,0.2094
602800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,5,3,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5218,58,5223,16,5220.5,5,74,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5219.5,5219.5,5217.0,5219.0,1.0,-1.5,1.0,-1.5,3.5,1.0,1.5,-1.0,0.8251,0.4423
605800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5221.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5221,71,5226,24,5223.5,5,95,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5223.5,5223.5,5223.5,5223.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,0.8251,0.8064
610000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5223.0,5,3,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5218,15,5223,59,5220.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5222.0,5222.0,5220.5,5224.5,1.5,-1.0,1.5,-1.0,0.0,-2.5,4.0,1.5,0.8251,0.4423
614400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5243.0,3,3,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5237,54,5243,54,5240.0,6,108,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5238.5,5238.5,5240.5,5236.5,-1.5,-4.5,-1.5,-4.5,0.5,-2.5,-3.5,-6.5,1.0,0.8651
616000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5230.0,6,3,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5230,15,5235,15,5232.5,5,30,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5231.5,5231.5,5231.5,5230.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,0.8251,0.0493
621600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5221.0,8,3,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5216,19,5221,19,5218.5,5,38,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5217.5,5217.5,5218.5,5220.5,-1.0,-3.5,-1.0,-3.5,0.0,-2.5,2.0,-0.5,0.8251,0.1463
624500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5221.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5221,68,5226,18,5223.5,5,86,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5225.0,5225.0,5225.5,5229.5,-1.5,-4.0,-1.5,-4.0,-2.0,-4.5,-6.0,-8.5,0.8251,0.6964
626300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5,3,sell,Mark 14,-5,VELVETFRUIT_EXTRACT,5234,20,5239,20,5236.5,5,40,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5236.5,5236.5,5234.0,5235.5,-0.0,-2.5,-0.0,-2.5,2.5,-0.0,1.0,-1.5,0.8251,0.1661
630100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5227.0,6,3,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5227,72,5232,25,5229.5,5,97,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5229.0,5229.0,5229.5,5230.5,0.5,-2.0,0.5,-2.0,-0.0,-2.5,-1.0,-3.5,0.8251,0.8223
632400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5232.0,4,3,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5229,9,5232,25,5230.5,3,34,1.5,3.0,0.0,at_ask,taker_proxy,1.0,5229.5,5229.5,5229.5,5230.5,-1.0,-2.5,-1.0,-2.5,-1.0,-2.5,0.0,-1.5,0.0745,0.1024
632500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5227.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5227,57,5232,16,5229.5,5,73,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5229.5,5229.5,5229.5,5229.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,0.8251,0.42
633200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5232.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5227,62,5232,15,5229.5,5,77,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5230.5,5230.5,5230.0,5232.0,1.0,-1.5,1.0,-1.5,0.5,-2.0,2.5,0.0,0.8251,0.5045
636600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,3,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5233,23,5238,23,5235.5,5,46,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5235.5,5235.5,5234.5,5236.5,0.0,-2.5,0.0,-2.5,-1.0,-3.5,1.0,-1.5,0.8251,0.2311
648500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5251,66,5256,19,5253.5,5,85,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5252.5,5252.5,5251.5,5253.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,-0.0,-2.5,0.8251,0.6764
649500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,8,3,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5249,71,5254,24,5251.5,5,95,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.0,5251.0,5251.5,5252.5,-0.5,-3.0,-0.5,-3.0,0.0,-2.5,1.0,-1.5,0.8251,0.8064
654500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,8,3,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5253,18,5258,18,5255.5,5,36,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5253.5,5253.5,5253.5,5252.5,2.0,-0.5,2.0,-0.5,2.0,-0.5,3.0,0.5,0.8251,0.1243
656200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,6,3,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5248,19,5253,19,5250.5,5,38,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5251.5,5251.5,5251.5,5253.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,-3.0,-5.5,0.8251,0.1463
663600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,3,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5257,22,5262,22,5259.5,5,44,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5259.0,5259.0,5258.5,5259.5,-0.5,-3.0,-0.5,-3.0,-1.0,-3.5,0.0,-2.5,0.8251,0.2094
666400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,3,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5256,47,5261,15,5258.5,5,62,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5257.5,5257.5,5258.0,5256.5,-1.0,-3.5,-1.0,-3.5,-0.5,-3.0,-2.0,-4.5,0.8251,0.2863
676800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,3,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5250,19,5255,19,5252.5,5,38,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.0,5251.0,5251.5,5250.0,-1.5,-4.0,-1.5,-4.0,-1.0,-3.5,-2.5,-5.0,0.8251,0.1463
682700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5245,23,5250,57,5247.5,5,80,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5247.5,5247.5,5247.5,5245.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,2.0,-0.5,0.8251,0.5716
686800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,3,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5244,20,5249,20,5246.5,5,40,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5246.5,5246.5,5246.5,5245.5,0.0,-2.5,0.0,-2.5,0.0,-2.5,-1.0,-3.5,0.8251,0.1661
687600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,3,3,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5244,16,5249,48,5246.5,5,64,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5246.5,5246.5,5245.5,5244.5,-0.0,-2.5,-0.0,-2.5,1.0,-1.5,2.0,-0.5,0.8251,0.2997
688300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5240,57,5245,23,5242.5,5,80,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5243.0,5243.0,5243.5,5242.5,-0.5,-3.0,-0.5,-3.0,-1.0,-3.5,-0.0,-2.5,0.8251,0.5716
689300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5238,25,5243,25,5240.5,5,50,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5240.5,5240.5,5240.5,5240.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,0.8251,0.2705
690000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,3,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5238,48,5243,16,5240.5,5,64,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5240.5,5240.5,5239.5,5244.5,-0.0,-2.5,-0.0,-2.5,1.0,-1.5,-4.0,-6.5,0.8251,0.2997
702500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,4,3,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5242,54,5247,20,5244.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5245.5,5245.5,5245.5,5244.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,0.0,-2.5,0.8251,0.4423
707500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,3,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5244,67,5250,67,5247.0,6,134,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5248.0,5248.0,5247.5,5250.5,-1.0,-4.0,-1.0,-4.0,-0.5,-3.5,-3.5,-6.5,1.0,0.9693
711300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,7,3,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5260,55,5266,55,5263.0,6,110,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5263.0,5263.0,5264.5,5263.5,0.0,-3.0,0.0,-3.0,1.5,-1.5,0.5,-2.5,1.0,0.8737
715600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5257,18,5262,18,5259.5,5,36,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5260.5,5260.5,5261.5,5260.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,1.0,-1.5,0.8251,0.1243
723100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5254,25,5259,25,5256.5,5,50,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5254.5,5257.5,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,1.0,-1.5,0.8251,0.2705
723700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6,3,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5255,25,5260,56,5257.5,5,81,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5257.5,5257.5,5257.5,5254.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,3.0,0.5,0.8251,0.5945
726100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,5,3,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5253,63,5259,63,5256.0,6,126,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5256.0,5256.0,5256.5,5255.5,0.0,-3.0,0.0,-3.0,0.5,-2.5,-0.5,-3.5,1.0,0.9375
726300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5254,21,5259,21,5256.5,5,42,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5255.5,5255.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,0.8251,0.1874
726500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5253,24,5258,24,5255.5,5,48,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5255.5,5256.0,0.0,-2.5,0.0,-2.5,0.0,-2.5,0.5,-2.0,0.8251,0.2518
726600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,3,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5253,17,5258,55,5255.5,5,72,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5255.5,5255.5,5255.5,5256.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,0.8251,0.4035
727000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,3,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5253,55,5259,55,5256.0,6,110,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5256.5,5256.5,5255.0,5256.5,0.5,-2.5,0.5,-2.5,-1.0,-4.0,0.5,-2.5,1.0,0.8737
728200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,8,3,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5254,18,5259,18,5256.5,5,36,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5257.0,5257.0,-1.0,-3.5,-1.0,-3.5,0.5,-2.0,0.5,-2.0,0.8251,0.1243
729000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,6,3,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5254,16,5259,49,5256.5,5,65,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5256.5,5256.5,5258.5,5259.5,-0.0,-2.5,-0.0,-2.5,-2.0,-4.5,-3.0,-5.5,0.8251,0.3098
731400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5247,22,5252,22,5249.5,5,44,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5250.0,5250.0,5251.5,5249.5,-0.5,-3.0,-0.5,-3.0,-2.0,-4.5,-0.0,-2.5,0.8251,0.2094
740800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5242.0,7,3,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5237,63,5242,21,5239.5,5,84,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5238.5,5238.5,5238.0,5237.5,-1.0,-3.5,-1.0,-3.5,-1.5,-4.0,-2.0,-4.5,0.8251,0.6577
740900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5236,15,5241,15,5238.5,5,30,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5238.0,5238.0,5237.5,5238.0,0.5,-2.0,0.5,-2.0,1.0,-1.5,0.5,-2.0,0.8251,0.0493
742300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,3,3,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5240,18,5245,61,5242.5,5,79,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5243.0,5243.0,5243.0,5240.5,-0.5,-3.0,-0.5,-3.0,-0.5,-3.0,2.0,-0.5,0.8251,0.5487
744800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5242,20,5247,20,5244.5,5,40,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5243.5,5243.5,5243.0,5243.5,1.0,-1.5,1.0,-1.5,1.5,-1.0,1.0,-1.5,0.8251,0.1661
746000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5240,72,5245,23,5242.5,5,95,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5241.5,5241.5,5242.0,5238.5,1.0,-1.5,1.0,-1.5,0.5,-2.0,4.0,1.5,0.8251,0.8064
746600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5,3,sell,Mark 14,-5,VELVETFRUIT_EXTRACT,5236,24,5241,66,5238.5,5,90,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5238.5,5238.5,5239.5,5240.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,-2.0,-4.5,0.8251,0.7535
750700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5229,19,5234,19,5231.5,5,38,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5230.5,5230.5,5230.5,5230.0,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,-1.5,-4.0,0.8251,0.1463
751500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,3,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5225,25,5230,25,5227.5,5,50,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5227.5,5227.5,5227.5,5229.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-2.0,-4.5,0.8251,0.2705
751700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,3,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5225,17,5230,17,5227.5,5,34,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5227.5,5227.5,5228.0,5227.5,-0.0,-2.5,-0.0,-2.5,-0.5,-3.0,-0.0,-2.5,0.8251,0.1024
755700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5235.0,3,3,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5230,21,5235,21,5232.5,5,42,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5231.0,5231.0,5232.5,5235.0,-1.5,-4.0,-1.5,-4.0,0.0,-2.5,2.5,0.0,0.8251,0.1874
756900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,3,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5235,21,5240,66,5237.5,5,87,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5236.5,5236.5,5237.5,5238.0,1.0,-1.5,1.0,-1.5,-0.0,-2.5,-0.5,-3.0,0.8251,0.713
757100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5240.0,6,3,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5235,20,5240,20,5237.5,5,40,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5238.0,5238.0,5237.5,5239.5,0.5,-2.0,0.5,-2.0,0.0,-2.5,2.0,-0.5,0.8251,0.1661
758700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5238.0,8,3,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5233,19,5238,50,5235.5,5,69,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5233.5,5233.5,5233.0,5232.5,-2.0,-4.5,-2.0,-4.5,-2.5,-5.0,-3.0,-5.5,0.8251,0.3589
759300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,8,3,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5229,68,5235,68,5232.0,6,136,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5229.5,5229.5,5228.5,5229.0,2.5,-0.5,2.5,-0.5,3.5,0.5,3.0,-0.0,1.0,0.9768
759500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5,3,sell,Mark 14,-5,VELVETFRUIT_EXTRACT,5226,15,5231,15,5228.5,5,30,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5228.5,5228.5,5228.5,5229.0,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-0.5,-3.0,0.8251,0.0493
759800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,4,3,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5226,66,5232,66,5229.0,6,132,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5228.5,5228.5,5229.0,5230.5,0.5,-2.5,0.5,-2.5,-0.0,-3.0,-1.5,-4.5,1.0,0.962
761200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,3,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5225,19,5230,68,5227.5,5,87,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5226.5,5226.5,5224.5,5225.5,1.0,-1.5,1.0,-1.5,3.0,0.5,2.0,-0.5,0.8251,0.713
761400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5227.0,7,3,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5222,68,5227,21,5224.5,5,89,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5225.5,5225.5,5224.5,5224.0,1.0,-1.5,1.0,-1.5,0.0,-2.5,-0.5,-3.0,0.8251,0.7417
762800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5,3,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5221,18,5226,64,5223.5,5,82,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5223.0,5223.0,5223.5,5223.5,-0.5,-3.0,-0.5,-3.0,0.0,-2.5,0.0,-2.5,0.8251,0.6174
763700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,3,3,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5219,48,5224,17,5221.5,5,65,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5223.0,5223.0,5223.5,5226.5,-1.5,-4.0,-1.5,-4.0,-2.0,-4.5,-5.0,-7.5,0.8251,0.3098
769000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,3,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5233,22,5238,56,5235.5,5,78,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5235.0,5235.0,5233.5,5234.5,-0.5,-3.0,-0.5,-3.0,-2.0,-4.5,-1.0,-3.5,0.8251,0.5284
771100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,4,3,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5233,64,5238,16,5235.5,5,80,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5235.5,5235.5,5235.0,5233.0,0.0,-2.5,0.0,-2.5,-0.5,-3.0,-2.5,-5.0,0.8251,0.5716
771200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,3,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5233,52,5238,20,5235.5,5,72,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5235.0,5235.0,5233.5,5234.5,-0.5,-3.0,-0.5,-3.0,-2.0,-4.5,-1.0,-3.5,0.8251,0.4035
773400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5227.0,6,3,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5227,56,5232,16,5229.5,5,72,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5230.0,5230.0,5230.5,5230.5,-0.5,-3.0,-0.5,-3.0,-1.0,-3.5,-1.0,-3.5,0.8251,0.4035
776400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5230.0,3,3,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5230,17,5235,48,5232.5,5,65,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5232.5,5232.5,5228.0,5230.5,-0.0,-2.5,-0.0,-2.5,4.5,2.0,2.0,-0.5,0.8251,0.3098
777100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,4,3,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5229,24,5231,9,5230.0,2,33,-1.0,0.0,-2.0,at_bid,taker_proxy,-1.0,5231.0,5231.0,5230.5,5229.0,-1.0,-2.0,-1.0,-2.0,-0.5,-1.5,1.0,-0.0,0.0407,0.0785
779300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,7,3,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5229,54,5234,18,5231.5,5,72,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5231.5,5231.5,5231.0,5230.5,0.0,-2.5,0.0,-2.5,-0.5,-3.0,-1.0,-3.5,0.8251,0.4035
