timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,ask_price_1,mid_price,spread,bid_depth_3,ask_depth_3,total_depth_3,px_minus_mid,mark_price_adv_vs_mid,px_vs_bid,px_vs_ask,at_or_through_best,inside_spread,future_mid_t10,markout_trade_t10,markout_mid_t10,future_mid_t50,markout_trade_t50,markout_mid_t50,future_mid_t200,markout_trade_t200,markout_mid_t200,future_mid_t500,markout_trade_t500,markout_mid_t500
332900,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,3,3,buy,Mark 14,1226,1247,1236.5,21,28.0,28.0,56.0,10.5,-10.5,21.0,0.0,True,False,1235.5,-11.5,-1.0,1235.5,-11.5,-1.0,1235.5,-11.5,-1.0,1235.5,-11.5,-1.0
334800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,6,3,buy,Mark 14,9984,10000,9992.0,16,32.0,32.0,64.0,8.0,-8.0,16.0,0.0,True,False,9996.0,-4.0,4.0,9996.0,-4.0,4.0,9997.0,-3.0,5.0,10003.0,3.0,11.0
334800,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,2,3,buy,Mark 14,1226,1247,1236.5,21,28.0,28.0,56.0,10.5,-10.5,21.0,0.0,True,False,1236.5,-10.5,0.0,1236.5,-10.5,0.0,1235.0,-12.0,-1.5,1234.5,-12.5,-2.0
339000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,3,3,sell,Mark 14,10017,10033,10025.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10028.0,-11.0,-3.0,10028.0,-11.0,-3.0,10027.0,-10.0,-2.0,10022.0,-5.0,3.0
339800,Mark 38,Mark 14,VEV_4000,XIRECS,1240.0,1,3,buy,Mark 14,1219,1240,1229.5,21,28.0,28.0,56.0,10.5,-10.5,21.0,0.0,True,False,1230.5,-9.5,1.0,1230.5,-9.5,1.0,1230.0,-10.0,0.5,1231.0,-9.0,1.5
344400,Mark 38,Mark 14,VEV_4000,XIRECS,1239.0,1,3,buy,Mark 14,1219,1239,1229.0,20,44.0,44.0,88.0,10.0,-10.0,20.0,0.0,True,False,1230.5,-8.5,1.5,1230.5,-8.5,1.5,1231.5,-7.5,2.5,1230.5,-8.5,1.5
344800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10041.0,6,3,buy,Mark 14,10025,10041,10033.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,10034.0,-7.0,1.0,10034.0,-7.0,1.0,10034.0,-7.0,1.0,10031.0,-10.0,-2.0
345900,Mark 38,Mark 14,VEV_4000,XIRECS,1240.0,2,3,buy,Mark 14,1220,1240,1230.0,20,31.0,31.0,62.0,10.0,-10.0,20.0,0.0,True,False,1229.0,-11.0,-1.0,1229.0,-11.0,-1.0,1226.5,-13.5,-3.5,1225.0,-15.0,-5.0
346200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,2,3,sell,Mark 14,10021,10037,10029.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,10029.0,-8.0,0.0,10029.0,-8.0,0.0,10030.0,-9.0,-1.0,10035.0,-14.0,-6.0
347100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10045.0,5,3,buy,Mark 14,10029,10045,10037.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10037.0,-8.0,0.0,10037.0,-8.0,0.0,10039.0,-6.0,2.0,10038.0,-7.0,1.0
349700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,2,3,buy,Mark 14,10024,10040,10032.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10034.0,-6.0,2.0,10034.0,-6.0,2.0,10036.0,-4.0,4.0,10037.0,-3.0,5.0
358100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10043.0,3,3,buy,Mark 14,10027,10043,10035.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,10033.0,-10.0,-2.0,10033.0,-10.0,-2.0,10030.0,-13.0,-5.0,10037.0,-6.0,2.0
358100,Mark 14,Mark 38,VEV_4000,XIRECS,1206.0,1,3,sell,Mark 14,1206,1227,1216.5,21,34.0,34.0,68.0,-10.5,-10.5,0.0,-21.0,True,False,1216.5,-10.5,0.0,1216.5,-10.5,0.0,1217.0,-11.0,-0.5,1217.5,-11.5,-1.0
360100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10022.0,3,3,sell,Mark 14,10022,10038,10030.0,16,30.0,30.0,60.0,-8.0,-8.0,0.0,-16.0,True,False,10031.0,-9.0,-1.0,10031.0,-9.0,-1.0,10031.0,-9.0,-1.0,10026.0,-4.0,4.0
361700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10036.0,3,3,buy,Mark 14,10020,10036,10028.0,16,38.0,38.0,76.0,8.0,-8.0,16.0,0.0,True,False,10029.0,-7.0,1.0,10029.0,-7.0,1.0,10031.0,-5.0,3.0,10032.0,-4.0,4.0
362400,Mark 38,Mark 14,VEV_4000,XIRECS,1229.0,3,3,buy,Mark 14,1209,1229,1219.0,20,36.0,36.0,72.0,10.0,-10.0,20.0,0.0,True,False,1218.5,-10.5,-0.5,1218.5,-10.5,-0.5,1220.0,-9.0,1.0,1222.0,-7.0,3.0
363700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,3,3,buy,Mark 14,10018,10034,10026.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,10027.0,-7.0,1.0,10027.0,-7.0,1.0,10027.0,-7.0,1.0,10026.0,-8.0,0.0
366200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,4,3,buy,Mark 14,10030,10046,10038.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,10038.0,-8.0,0.0,10038.0,-8.0,0.0,10037.0,-9.0,-1.0,10038.0,-8.0,0.0
366700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,3,3,buy,Mark 14,10030,10046,10038.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10040.0,-6.0,2.0,10040.0,-6.0,2.0,10041.0,-5.0,3.0,10038.0,-8.0,0.0
368400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10031.0,3,3,sell,Mark 14,10031,10047,10039.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,10039.0,-8.0,0.0,10039.0,-8.0,0.0,10038.0,-7.0,1.0,10034.0,-3.0,5.0
368900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10026.0,5,3,sell,Mark 14,10026,10042,10034.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10036.0,-10.0,-2.0,10036.0,-10.0,-2.0,10039.0,-13.0,-5.0,10040.0,-14.0,-6.0
370100,Mark 22,Mark 38,VEV_4000,XIRECS,1226.0,3,3,sell,Mark 22,1226,1237,1231.5,11,43.0,39.0,82.0,-5.5,-5.5,0.0,-11.0,True,False,1225.5,0.5,6.0,1225.5,0.5,6.0,1228.0,-2.0,3.5,1230.0,-4.0,1.5
370100,Mark 22,Mark 38,VEV_4500,XIRECS,726.0,3,3,sell,Mark 22,726,734,730.0,8,30.0,26.0,56.0,-4.0,-4.0,0.0,-8.0,True,False,725.5,0.5,4.5,725.5,0.5,4.5,728.0,-2.0,2.0,730.0,-4.0,0.0
370100,Mark 22,Mark 38,VEV_5000,XIRECS,229.0,3,3,sell,Mark 22,229,232,230.5,3,30.0,26.0,56.0,-1.5,-1.5,0.0,-3.0,True,False,229.0,0.0,1.5,229.0,0.0,1.5,231.0,-2.0,-0.5,233.0,-4.0,-2.5
370100,Mark 22,Mark 38,VEV_5100,XIRECS,139.0,3,3,sell,Mark 22,139,142,140.5,3,30.0,26.0,56.0,-1.5,-1.5,0.0,-3.0,True,False,139.0,0.0,1.5,139.0,0.0,1.5,141.0,-2.0,-0.5,143.0,-4.0,-2.5
370100,Mark 22,Mark 38,VEV_5200,XIRECS,69.0,3,3,sell,Mark 22,69,71,70.0,2,30.0,26.0,56.0,-1.0,-1.0,0.0,-2.0,True,False,69.0,0.0,1.0,69.0,0.0,1.0,70.5,-1.5,-0.5,72.0,-3.0,-2.0
370100,Mark 22,Mark 38,VEV_5300,XIRECS,28.0,3,3,sell,Mark 22,28,29,28.5,1,26.0,22.0,48.0,-0.5,-0.5,0.0,-1.0,True,False,28.0,0.0,0.5,28.0,0.0,0.5,29.0,-1.0,-0.5,29.0,-1.0,-0.5
370200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,4,3,sell,Mark 14,10028,10044,10036.0,16,44.0,44.0,88.0,-8.0,-8.0,0.0,-16.0,True,False,10037.0,-9.0,-1.0,10037.0,-9.0,-1.0,10038.0,-10.0,-2.0,10042.0,-14.0,-6.0
370900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10030.0,3,3,sell,Mark 14,10030,10046,10038.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10040.0,-10.0,-2.0,10040.0,-10.0,-2.0,10043.0,-13.0,-5.0,10041.5,-11.5,-3.5
373200,Mark 14,Mark 38,VEV_4000,XIRECS,1224.0,3,3,sell,Mark 14,1224,1244,1234.0,20,28.0,28.0,56.0,-10.0,-10.0,0.0,-20.0,True,False,1234.0,-10.0,0.0,1234.0,-10.0,0.0,1235.0,-11.0,-1.0,1238.0,-14.0,-4.0
377800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10034.0,5,3,sell,Mark 14,10034,10051,10042.5,17,40.0,40.0,80.0,-8.5,-8.5,0.0,-17.0,True,False,10040.0,-6.0,2.5,10040.0,-6.0,2.5,10036.0,-2.0,6.5,10035.0,-1.0,7.5
379400,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,1,3,sell,Mark 14,1234,1255,1244.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1245.5,-11.5,-1.0,1245.5,-11.5,-1.0,1245.5,-11.5,-1.0,1245.5,-11.5,-1.0
380200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,6,3,buy,Mark 14,10018,10034,10026.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,10032.5,-1.5,6.5,10032.5,-1.5,6.5,10029.0,-5.0,3.0,10026.0,-8.0,0.0
381000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10020.0,3,3,sell,Mark 14,10020,10036,10028.0,16,44.0,44.0,88.0,-8.0,-8.0,0.0,-16.0,True,False,10032.0,-12.0,-4.0,10032.0,-12.0,-4.0,10026.0,-6.0,2.0,10025.0,-5.0,3.0
386400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,5,3,sell,Mark 14,10006,10022,10014.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10010.0,-4.0,4.0,10010.0,-4.0,4.0,10011.0,-5.0,3.0,10015.0,-9.0,-1.0
389200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,2,3,sell,Mark 14,10006,10022,10014.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,10016.0,-10.0,-2.0,10016.0,-10.0,-2.0,10017.0,-11.0,-3.0,10011.5,-5.5,2.5
389300,Mark 38,Mark 14,VEV_4000,XIRECS,1250.0,3,3,buy,Mark 14,1229,1250,1239.5,21,39.0,39.0,78.0,10.5,-10.5,21.0,0.0,True,False,1241.5,-8.5,2.0,1241.5,-8.5,2.0,1242.5,-7.5,3.0,1244.5,-5.5,5.0
390200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,2,3,sell,Mark 14,9996,10012,10004.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10003.0,-7.0,1.0,10003.0,-7.0,1.0,10004.0,-8.0,0.0,10009.0,-13.0,-5.0
390600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,6,3,sell,Mark 14,10000,10016,10008.0,16,33.0,33.0,66.0,-8.0,-8.0,0.0,-16.0,True,False,10009.0,-9.0,-1.0,10009.0,-9.0,-1.0,10008.0,-8.0,0.0,10010.0,-10.0,-2.0
391200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,2,3,sell,Mark 14,10003,10019,10011.0,16,38.0,38.0,76.0,-8.0,-8.0,0.0,-16.0,True,False,10015.0,-12.0,-4.0,10015.0,-12.0,-4.0,10016.0,-13.0,-5.0,10018.0,-15.0,-7.0
391700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,4,3,buy,Mark 14,10010,10026,10018.0,16,38.0,38.0,76.0,8.0,-8.0,16.0,0.0,True,False,10020.0,-6.0,2.0,10020.0,-6.0,2.0,10018.0,-8.0,0.0,10018.0,-8.0,0.0
391900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,4,3,sell,Mark 14,10010,10026,10018.0,16,30.0,30.0,60.0,-8.0,-8.0,0.0,-16.0,True,False,10016.0,-6.0,2.0,10016.0,-6.0,2.0,10017.0,-7.0,1.0,10015.0,-5.0,3.0
392500,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,1,3,buy,Mark 14,1237,1258,1247.5,21,37.0,37.0,74.0,10.5,-10.5,21.0,0.0,True,False,1247.5,-10.5,0.0,1247.5,-10.5,0.0,1245.5,-12.5,-2.0,1248.5,-9.5,1.0
394800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,6,3,sell,Mark 14,10007,10023,10015.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10016.0,-9.0,-1.0,10016.0,-9.0,-1.0,10018.0,-11.0,-3.0,10019.0,-12.0,-4.0
395400,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,3,3,buy,Mark 14,1238,1259,1248.5,21,30.0,30.0,60.0,10.5,-10.5,21.0,0.0,True,False,1248.5,-10.5,0.0,1248.5,-10.5,0.0,1250.5,-8.5,2.0,1251.5,-7.5,3.0
395500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10031.0,3,3,buy,Mark 14,10015,10031,10023.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10023.0,-8.0,0.0,10023.0,-8.0,0.0,10022.5,-8.5,-0.5,10024.0,-7.0,1.0
396500,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10018.0,5,3,buy,Mark 22,10011,10018,10014.5,7,42.0,48.0,90.0,3.5,-3.5,7.0,0.0,True,False,10019.0,1.0,4.5,10019.0,1.0,4.5,10019.0,1.0,4.5,10019.0,1.0,4.5
396700,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,3,3,buy,Mark 14,1242,1263,1252.5,21,33.0,33.0,66.0,10.5,-10.5,21.0,0.0,True,False,1253.5,-9.5,1.0,1253.5,-9.5,1.0,1253.5,-9.5,1.0,1252.5,-10.5,0.0
397000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10027.0,2,3,buy,Mark 14,10011,10027,10019.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10020.0,-7.0,1.0,10020.0,-7.0,1.0,10023.0,-4.0,4.0,10027.0,0.0,8.0
397100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10028.0,5,3,buy,Mark 14,10012,10028,10020.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10023.0,-5.0,3.0,10023.0,-5.0,3.0,10025.0,-3.0,5.0,10027.0,-1.0,7.0
397300,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,1,3,buy,Mark 14,1241,1262,1251.5,21,33.0,33.0,66.0,10.5,-10.5,21.0,0.0,True,False,1251.5,-10.5,0.0,1251.5,-10.5,0.0,1252.5,-9.5,1.0,1252.5,-9.5,1.0
397900,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,2,3,buy,Mark 14,1241,1262,1251.5,21,26.0,26.0,52.0,10.5,-10.5,21.0,0.0,True,False,1251.5,-10.5,0.0,1251.5,-10.5,0.0,1252.5,-9.5,1.0,1251.5,-10.5,0.0
398500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10015.0,6,3,sell,Mark 14,10015,10031,10023.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10021.0,-6.0,2.0,10021.0,-6.0,2.0,10020.0,-5.0,3.0,10017.0,-2.0,6.0
399000,Mark 14,Mark 38,VEV_4000,XIRECS,1240.0,1,3,sell,Mark 14,1240,1261,1250.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1249.5,-9.5,1.0,1249.5,-9.5,1.0,1250.5,-10.5,0.0,1253.5,-13.5,-3.0
400200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10023.0,3,3,buy,Mark 14,10007,10023,10015.0,16,43.0,43.0,86.0,8.0,-8.0,16.0,0.0,True,False,10016.0,-7.0,1.0,10016.0,-7.0,1.0,10014.0,-9.0,-1.0,10013.0,-10.0,-2.0
402000,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,3,sell,Mark 14,1241,1262,1251.5,21,23.0,23.0,46.0,-10.5,-10.5,0.0,-21.0,True,False,1250.5,-9.5,1.0,1250.5,-9.5,1.0,1251.5,-10.5,0.0,1252.5,-11.5,-1.0
404300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,6,3,sell,Mark 14,9993,10009,10001.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,9995.0,-2.0,6.0,9995.0,-2.0,6.0,9996.0,-3.0,5.0,9994.0,-1.0,7.0
406800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10002.0,6,3,buy,Mark 14,9986,10002,9994.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,9994.0,-8.0,0.0,9994.0,-8.0,0.0,9996.0,-6.0,2.0,10000.0,-2.0,6.0
406900,Mark 14,Mark 38,VEV_4000,XIRECS,1225.0,1,3,sell,Mark 14,1225,1245,1235.0,20,38.0,38.0,76.0,-10.0,-10.0,0.0,-20.0,True,False,1234.5,-9.5,0.5,1234.5,-9.5,0.5,1235.5,-10.5,-0.5,1236.5,-11.5,-1.5
409100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9979.0,3,3,sell,Mark 14,9979,9995,9987.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,9989.0,-10.0,-2.0,9989.0,-10.0,-2.0,9987.0,-8.0,0.0,9989.0,-10.0,-2.0
410800,Mark 14,Mark 38,VEV_4000,XIRECS,1223.0,1,3,sell,Mark 14,1223,1244,1233.5,21,36.0,36.0,72.0,-10.5,-10.5,0.0,-21.0,True,False,1233.5,-10.5,0.0,1233.5,-10.5,0.0,1233.5,-10.5,0.0,1234.5,-11.5,-1.0
417100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10013.0,4,3,buy,Mark 14,9997,10013,10005.0,16,31.0,31.0,62.0,8.0,-8.0,16.0,0.0,True,False,10007.0,-6.0,2.0,10007.0,-6.0,2.0,10007.0,-6.0,2.0,10008.5,-4.5,3.5
419200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,2,3,sell,Mark 14,10013,10029,10021.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10022.0,-9.0,-1.0,10022.0,-9.0,-1.0,10022.0,-9.0,-1.0,10024.0,-11.0,-3.0
420300,Mark 38,Mark 14,VEV_4000,XIRECS,1241.0,1,3,buy,Mark 14,1220,1241,1230.5,21,26.0,26.0,52.0,10.5,-10.5,21.0,0.0,True,False,1231.5,-9.5,1.0,1231.5,-9.5,1.0,1229.5,-11.5,-1.0,1231.5,-9.5,1.0
422800,Mark 14,Mark 38,VEV_4000,XIRECS,1219.0,1,3,sell,Mark 14,1219,1239,1229.0,20,35.0,35.0,70.0,-10.0,-10.0,0.0,-20.0,True,False,1229.5,-10.5,-0.5,1229.5,-10.5,-0.5,1229.5,-10.5,-0.5,1232.5,-13.5,-3.5
424000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10039.0,4,3,buy,Mark 14,10023,10039,10031.0,16,41.0,41.0,82.0,8.0,-8.0,16.0,0.0,True,False,10030.0,-9.0,-1.0,10030.0,-9.0,-1.0,10031.0,-8.0,0.0,10031.0,-8.0,0.0
427800,Mark 38,Mark 14,VEV_4000,XIRECS,1228.0,1,3,buy,Mark 14,1207,1228,1217.5,21,38.0,38.0,76.0,10.5,-10.5,21.0,0.0,True,False,1218.5,-9.5,1.0,1218.5,-9.5,1.0,1218.0,-10.0,0.5,1223.5,-4.5,6.0
428600,Mark 14,Mark 38,VEV_4000,XIRECS,1208.0,1,3,sell,Mark 14,1208,1229,1218.5,21,28.0,28.0,56.0,-10.5,-10.5,0.0,-21.0,True,False,1218.0,-10.0,0.5,1218.0,-10.0,0.5,1217.0,-9.0,1.5,1218.5,-10.5,0.0
434200,Mark 14,Mark 38,VEV_4000,XIRECS,1203.0,2,3,sell,Mark 14,1203,1224,1213.5,21,34.0,34.0,68.0,-10.5,-10.5,0.0,-21.0,True,False,1214.5,-11.5,-1.0,1214.5,-11.5,-1.0,1213.5,-10.5,0.0,1215.0,-12.0,-1.5
434400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,4,3,buy,Mark 14,10017,10033,10025.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10025.0,-8.0,0.0,10025.0,-8.0,0.0,10025.0,-8.0,0.0,10024.0,-9.0,-1.0
436000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,2,3,buy,Mark 14,10035,10051,10043.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,10043.0,-8.0,0.0,10043.0,-8.0,0.0,10042.0,-9.0,-1.0,10037.0,-14.0,-6.0
438800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,6,3,buy,Mark 14,10035,10051,10043.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10042.0,-9.0,-1.0,10042.0,-9.0,-1.0,10042.0,-9.0,-1.0,10045.0,-6.0,2.0
439100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,3,3,buy,Mark 14,10035,10051,10043.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10044.5,-6.5,1.5,10044.5,-6.5,1.5,10045.0,-6.0,2.0,10036.0,-15.0,-7.0
442900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10052.0,2,3,buy,Mark 14,10036,10052,10044.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10046.0,-6.0,2.0,10046.0,-6.0,2.0,10046.0,-6.0,2.0,10044.0,-8.0,0.0
446100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10054.0,2,3,buy,Mark 14,10046,10054,10050.0,8,42.0,38.0,80.0,4.0,-4.0,8.0,0.0,True,False,10046.0,-8.0,-4.0,10046.0,-8.0,-4.0,10043.0,-11.0,-7.0,10050.0,-4.0,0.0
451000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10043.0,4,3,sell,Mark 14,10043,10059,10051.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10049.0,-6.0,2.0,10049.0,-6.0,2.0,10047.0,-4.0,4.0,10049.0,-6.0,2.0
451300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10053.0,6,3,buy,Mark 14,10037,10053,10045.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10047.0,-6.0,2.0,10047.0,-6.0,2.0,10049.0,-4.0,4.0,10050.0,-3.0,5.0
451600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10040.0,2,3,sell,Mark 14,10040,10057,10048.5,17,36.0,36.0,72.0,-8.5,-8.5,0.0,-17.0,True,False,10050.0,-10.0,-1.5,10050.0,-10.0,-1.5,10050.0,-10.0,-1.5,10051.5,-11.5,-3.0
452100,Mark 38,Mark 14,VEV_4000,XIRECS,1218.0,1,3,buy,Mark 14,1198,1218,1208.0,20,37.0,37.0,74.0,10.0,-10.0,20.0,0.0,True,False,1208.0,-10.0,0.0,1208.0,-10.0,0.0,1208.0,-10.0,0.0,1210.0,-8.0,2.0
452800,Mark 14,Mark 38,VEV_4000,XIRECS,1201.0,1,3,sell,Mark 14,1201,1221,1211.0,20,39.0,39.0,78.0,-10.0,-10.0,0.0,-20.0,True,False,1210.5,-9.5,0.5,1210.5,-9.5,0.5,1210.5,-9.5,0.5,1209.0,-8.0,2.0
453000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10046.0,4,3,sell,Mark 14,10046,10062,10054.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10054.0,-8.0,0.0,10054.0,-8.0,0.0,10051.0,-5.0,3.0,10050.0,-4.0,4.0
454900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10068.0,2,3,buy,Mark 14,10052,10068,10060.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10060.0,-8.0,0.0,10060.0,-8.0,0.0,10061.0,-7.0,1.0,10061.0,-7.0,1.0
459700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10073.0,4,3,sell,Mark 14,10073,10089,10081.0,16,38.0,38.0,76.0,-8.0,-8.0,0.0,-16.0,True,False,10080.5,-7.5,0.5,10080.5,-7.5,0.5,10078.0,-5.0,3.0,10073.0,0.0,8.0
461400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10080.0,4,3,buy,Mark 14,10063,10080,10071.5,17,41.0,41.0,82.0,8.5,-8.5,17.0,0.0,True,False,10071.0,-9.0,-0.5,10071.0,-9.0,-0.5,10072.0,-8.0,0.5,10069.0,-11.0,-2.5
465000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10051.0,6,3,sell,Mark 14,10051,10067,10059.0,16,43.0,43.0,86.0,-8.0,-8.0,0.0,-16.0,True,False,10059.0,-8.0,0.0,10059.0,-8.0,0.0,10062.0,-11.0,-3.0,10057.0,-6.0,2.0
465500,Mark 14,Mark 38,VEV_4000,XIRECS,1207.0,1,3,sell,Mark 14,1207,1228,1217.5,21,34.0,34.0,68.0,-10.5,-10.5,0.0,-21.0,True,False,1217.0,-10.0,0.5,1217.0,-10.0,0.5,1216.0,-9.0,1.5,1214.0,-7.0,3.5
465600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10066.0,6,3,buy,Mark 14,10050,10066,10058.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10058.0,-8.0,0.0,10058.0,-8.0,0.0,10058.0,-8.0,0.0,10058.0,-8.0,0.0
466400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10050.0,3,3,sell,Mark 14,10050,10066,10058.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10059.0,-9.0,-1.0,10059.0,-9.0,-1.0,10064.0,-14.0,-6.0,10057.0,-7.0,1.0
466900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10049.0,5,3,sell,Mark 14,10049,10065,10057.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10055.0,-6.0,2.0,10055.0,-6.0,2.0,10061.0,-12.0,-4.0,10063.0,-14.0,-6.0
471200,Mark 38,Mark 14,VEV_4000,XIRECS,1222.0,1,3,buy,Mark 14,1201,1222,1211.5,21,27.0,27.0,54.0,10.5,-10.5,21.0,0.0,True,False,1211.0,-11.0,-0.5,1211.0,-11.0,-0.5,1211.0,-11.0,-0.5,1211.0,-11.0,-0.5
