timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,best_bid_depth,best_ask_depth,bid_depth_3,ask_depth_3,future_mid_t10,edge_t10,midmo_t10,future_mid_t50,edge_t50,midmo_t50,future_mid_t200,edge_t200,midmo_t200,future_mid_t500,edge_t500,midmo_t500,price_location,side_touch_improve,side_mid_edge,spread_pctile_day_product
319800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9968.0,2,3,buy,Mark 38,9968,10,9984,10,9976.0,16,10,-10,33.0,-33.0,9980.0,12.0,4.0,9980.0,12.0,4.0,9979.5,11.5,3.5,9985.0,17.0,9.0,at_bid,16.0,8.0,0.9798
320200,Mark 14,Mark 22,VEV_5400,XIRECS,7.0,4,3,buy,Mark 22,7,1,8,17,7.5,1,1,-17,13.0,-17.0,7.0,0.0,-0.5,7.0,0.0,-0.5,7.0,0.0,-0.5,7.0,0.0,-0.5,at_bid,1.0,0.5,0.8025
321900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9979.0,2,3,sell,Mark 38,9963,15,9979,15,9971.0,16,15,-15,41.0,-41.0,9972.0,7.0,-1.0,9972.0,7.0,-1.0,9973.0,6.0,-2.0,9972.0,7.0,-1.0,at_ask,16.0,8.0,0.9798
323600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9965.0,2,3,buy,Mark 38,9965,11,9981,11,9973.0,16,11,-11,40.0,-40.0,9973.0,8.0,0.0,9973.0,8.0,0.0,9976.5,11.5,3.5,9976.0,11.0,3.0,at_bid,16.0,8.0,0.9798
323600,Mark 14,Mark 38,VEV_4000,XIRECS,1218.0,1,3,buy,Mark 38,1218,12,1238,12,1228.0,20,12,-12,32.0,-32.0,1229.5,11.5,1.5,1229.5,11.5,1.5,1229.0,11.0,1.0,1229.0,11.0,1.0,at_bid,20.0,10.0,0.2418
326700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5235.0,3,3,sell,Mark 55,5230,16,5235,16,5232.5,5,16,-16,53.0,-53.0,5231.5,3.5,1.0,5231.5,3.5,1.0,5232.5,2.5,0.0,5230.5,4.5,2.0,at_ask,5.0,2.5,0.8251
328200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5227.0,3,3,buy,Mark 55,5227,24,5232,71,5229.5,5,24,-71,71.0,-71.0,5230.5,3.5,1.0,5230.5,3.5,1.0,5230.0,3.0,0.5,5230.5,3.5,1.0,at_bid,5.0,2.5,0.8251
328700,Mark 14,Mark 22,VEV_5200,XIRECS,72.0,3,3,buy,Mark 22,72,8,74,33,73.0,2,8,-33,30.0,-33.0,72.5,0.5,-0.5,72.5,0.5,-0.5,73.0,1.0,0.0,74.0,2.0,1.0,at_bid,2.0,1.0,0.4615
329200,Mark 14,Mark 22,VEV_5200,XIRECS,73.0,5,3,buy,Mark 22,73,6,75,26,74.0,2,6,-26,21.0,-26.0,75.0,2.0,1.0,75.0,2.0,1.0,74.5,1.5,0.5,75.5,2.5,1.5,at_bid,2.0,1.0,0.4615
329200,Mark 14,Mark 22,VEV_5300,XIRECS,30.0,5,3,buy,Mark 22,30,5,31,28,30.5,1,5,-28,23.0,-28.0,31.0,1.0,0.5,31.0,1.0,0.5,31.0,1.0,0.5,31.0,1.0,0.5,at_bid,1.0,0.5,0.2507
329600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,2,3,sell,Mark 38,9984,11,10000,11,9992.0,16,11,-11,41.0,-41.0,9994.0,6.0,-2.0,9994.0,6.0,-2.0,9995.0,5.0,-3.0,9992.0,8.0,0.0,at_ask,16.0,8.0,0.9798
330100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,3,3,sell,Mark 55,5236,47,5241,15,5238.5,5,47,-15,47.0,-47.0,5237.5,3.5,1.0,5237.5,3.5,1.0,5238.5,2.5,0.0,5238.0,3.0,0.5,at_ask,5.0,2.5,0.8251
330700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,3,3,buy,Mark 38,9978,12,9994,12,9986.0,16,12,-12,38.0,-38.0,9986.0,8.0,0.0,9986.0,8.0,0.0,9983.0,5.0,-3.0,9991.0,13.0,5.0,at_bid,16.0,8.0,0.9798
332000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,8,3,buy,Mark 55,5238,15,5243,57,5240.5,5,15,-57,57.0,-57.0,5237.5,-0.5,-3.0,5237.5,-0.5,-3.0,5238.5,0.5,-2.0,5239.0,1.0,-1.5,at_bid,5.0,2.5,0.8251
332700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9986.0,5,3,buy,Mark 38,9986,10,10002,10,9994.0,16,10,-10,34.0,-34.0,9999.0,13.0,5.0,9999.0,13.0,5.0,9998.0,12.0,4.0,10002.0,16.0,8.0,at_bid,16.0,8.0,0.9798
332800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,6,3,buy,Mark 55,5235,23,5240,23,5237.5,5,23,-23,69.0,-69.0,5236.5,1.5,-1.0,5236.5,1.5,-1.0,5235.5,0.5,-2.0,5235.5,0.5,-2.0,at_bid,5.0,2.5,0.8251
332900,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,3,3,sell,Mark 38,1226,9,1247,9,1236.5,21,9,-9,28.0,-28.0,1235.5,11.5,1.0,1235.5,11.5,1.0,1235.5,11.5,1.0,1235.5,11.5,1.0,at_ask,21.0,10.5,0.9548
333600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,6,3,buy,Mark 55,5232,21,5237,21,5234.5,5,21,-21,62.0,-62.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5234.5,2.5,0.0,at_bid,5.0,2.5,0.8251
334800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,6,3,sell,Mark 38,9984,12,10000,12,9992.0,16,12,-12,32.0,-32.0,9996.0,4.0,-4.0,9996.0,4.0,-4.0,9997.0,3.0,-5.0,10003.0,-3.0,-11.0,at_ask,16.0,8.0,0.9798
334800,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,2,3,sell,Mark 38,1226,13,1247,13,1236.5,21,13,-13,28.0,-28.0,1236.5,10.5,0.0,1236.5,10.5,0.0,1235.0,12.0,1.5,1234.5,12.5,2.0,at_ask,21.0,10.5,0.9548
339000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,3,3,buy,Mark 38,10017,13,10033,13,10025.0,16,13,-13,36.0,-36.0,10028.0,11.0,3.0,10028.0,11.0,3.0,10027.0,10.0,2.0,10022.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
339800,Mark 38,Mark 14,VEV_4000,XIRECS,1240.0,1,3,sell,Mark 38,1219,8,1240,8,1229.5,21,8,-8,28.0,-28.0,1230.5,9.5,-1.0,1230.5,9.5,-1.0,1230.0,10.0,-0.5,1231.0,9.0,-1.5,at_ask,21.0,10.5,0.9548
344400,Mark 38,Mark 14,VEV_4000,XIRECS,1239.0,1,3,sell,Mark 38,1219,14,1239,14,1229.0,20,14,-14,44.0,-44.0,1230.5,8.5,-1.5,1230.5,8.5,-1.5,1231.5,7.5,-2.5,1230.5,8.5,-1.5,at_ask,20.0,10.0,0.2418
344800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10041.0,6,3,sell,Mark 38,10025,15,10041,15,10033.0,16,15,-15,44.0,-44.0,10034.0,7.0,-1.0,10034.0,7.0,-1.0,10034.0,7.0,-1.0,10031.0,10.0,2.0,at_ask,16.0,8.0,0.9798
345900,Mark 38,Mark 14,VEV_4000,XIRECS,1240.0,2,3,sell,Mark 38,1220,14,1240,14,1230.0,20,14,-14,31.0,-31.0,1229.0,11.0,1.0,1229.0,11.0,1.0,1226.5,13.5,3.5,1225.0,15.0,5.0,at_ask,20.0,10.0,0.2418
346200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,2,3,buy,Mark 38,10021,14,10037,14,10029.0,16,14,-14,37.0,-37.0,10029.0,8.0,0.0,10029.0,8.0,0.0,10030.0,9.0,1.0,10035.0,14.0,6.0,at_bid,16.0,8.0,0.9798
347100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10045.0,5,3,sell,Mark 38,10029,14,10045,14,10037.0,16,14,-14,42.0,-42.0,10037.0,8.0,0.0,10037.0,8.0,0.0,10039.0,6.0,-2.0,10038.0,7.0,-1.0,at_ask,16.0,8.0,0.9798
349700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,2,3,sell,Mark 38,10024,11,10040,11,10032.0,16,11,-11,40.0,-40.0,10034.0,6.0,-2.0,10034.0,6.0,-2.0,10036.0,4.0,-4.0,10037.0,3.0,-5.0,at_ask,16.0,8.0,0.9798
350300,Mark 14,Mark 22,VEV_5200,XIRECS,68.0,4,3,buy,Mark 22,68,2,70,28,69.0,2,2,-28,24.0,-28.0,69.0,1.0,0.0,69.0,1.0,0.0,69.5,1.5,0.5,68.5,0.5,-0.5,at_bid,2.0,1.0,0.4615
358100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10043.0,3,3,sell,Mark 38,10027,13,10043,13,10035.0,16,13,-13,35.0,-35.0,10033.0,10.0,2.0,10033.0,10.0,2.0,10030.0,13.0,5.0,10037.0,6.0,-2.0,at_ask,16.0,8.0,0.9798
358100,Mark 14,Mark 38,VEV_4000,XIRECS,1206.0,1,3,buy,Mark 38,1206,7,1227,7,1216.5,21,7,-7,34.0,-34.0,1216.5,10.5,0.0,1216.5,10.5,0.0,1217.0,11.0,0.5,1217.5,11.5,1.0,at_bid,21.0,10.5,0.9548
360100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10022.0,3,3,buy,Mark 38,10022,10,10038,10,10030.0,16,10,-10,30.0,-30.0,10031.0,9.0,1.0,10031.0,9.0,1.0,10031.0,9.0,1.0,10026.0,4.0,-4.0,at_bid,16.0,8.0,0.9798
361700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10036.0,3,3,sell,Mark 38,10020,13,10036,13,10028.0,16,13,-13,38.0,-38.0,10029.0,7.0,-1.0,10029.0,7.0,-1.0,10031.0,5.0,-3.0,10032.0,4.0,-4.0,at_ask,16.0,8.0,0.9798
362400,Mark 38,Mark 14,VEV_4000,XIRECS,1229.0,3,3,sell,Mark 38,1209,11,1229,11,1219.0,20,11,-11,36.0,-36.0,1218.5,10.5,0.5,1218.5,10.5,0.5,1220.0,9.0,-1.0,1222.0,7.0,-3.0,at_ask,20.0,10.0,0.2418
363400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5228.0,8,3,sell,Mark 55,5223,21,5228,21,5225.5,5,21,-21,56.0,-56.0,5223.5,4.5,2.0,5223.5,4.5,2.0,5221.5,6.5,4.0,5220.0,8.0,5.5,at_ask,5.0,2.5,0.8251
363700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,3,3,sell,Mark 38,10018,15,10034,15,10026.0,16,15,-15,44.0,-44.0,10027.0,7.0,-1.0,10027.0,7.0,-1.0,10027.0,7.0,-1.0,10026.0,8.0,0.0,at_ask,16.0,8.0,0.9798
364600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5221.0,6,3,buy,Mark 55,5221,18,5226,18,5223.5,5,18,-18,66.0,-66.0,5223.5,2.5,0.0,5223.5,2.5,0.0,5224.5,3.5,1.0,5223.0,2.0,-0.5,at_bid,5.0,2.5,0.8251
366200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,4,3,sell,Mark 38,10030,12,10046,12,10038.0,16,12,-12,35.0,-35.0,10038.0,8.0,0.0,10038.0,8.0,0.0,10037.0,9.0,1.0,10038.0,8.0,0.0,at_ask,16.0,8.0,0.9798
366700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,3,3,sell,Mark 38,10030,13,10046,13,10038.0,16,13,-13,42.0,-42.0,10040.0,6.0,-2.0,10040.0,6.0,-2.0,10041.0,5.0,-3.0,10038.0,8.0,0.0,at_ask,16.0,8.0,0.9798
367300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5228.0,5,3,sell,Mark 55,5223,58,5228,18,5225.5,5,58,-18,58.0,-58.0,5225.5,2.5,0.0,5225.5,2.5,0.0,5225.5,2.5,0.0,5228.5,-0.5,-3.0,at_ask,5.0,2.5,0.8251
367700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5230.0,4,3,sell,Mark 55,5225,53,5230,16,5227.5,5,53,-16,53.0,-53.0,5228.5,1.5,-1.0,5228.5,1.5,-1.0,5228.5,1.5,-1.0,5228.5,1.5,-1.0,at_ask,5.0,2.5,0.8251
368400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10031.0,3,3,buy,Mark 38,10031,11,10047,11,10039.0,16,11,-11,39.0,-39.0,10039.0,8.0,0.0,10039.0,8.0,0.0,10038.0,7.0,-1.0,10034.0,3.0,-5.0,at_bid,16.0,8.0,0.9798
368900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10026.0,5,3,buy,Mark 38,10026,14,10042,14,10034.0,16,14,-14,34.0,-34.0,10036.0,10.0,2.0,10036.0,10.0,2.0,10039.0,13.0,5.0,10040.0,14.0,6.0,at_bid,16.0,8.0,0.9798
369300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5231.0,5,3,sell,Mark 55,5226,52,5231,21,5228.5,5,52,-21,52.0,-52.0,5228.5,2.5,0.0,5228.5,2.5,0.0,5227.5,3.5,1.0,5228.5,2.5,0.0,at_ask,5.0,2.5,0.8251
369800,Mark 14,Mark 22,VEV_5200,XIRECS,70.0,5,3,buy,Mark 22,70,7,72,30,71.0,2,7,-30,25.0,-30.0,70.5,0.5,-0.5,70.5,0.5,-0.5,70.5,0.5,-0.5,70.5,0.5,-0.5,at_bid,2.0,1.0,0.4615
370200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,4,3,buy,Mark 38,10028,14,10044,14,10036.0,16,14,-14,44.0,-44.0,10037.0,9.0,1.0,10037.0,9.0,1.0,10038.0,10.0,2.0,10042.0,14.0,6.0,at_bid,16.0,8.0,0.9798
370900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10030.0,3,3,buy,Mark 38,10030,10,10046,10,10038.0,16,10,-10,40.0,-40.0,10040.0,10.0,2.0,10040.0,10.0,2.0,10043.0,13.0,5.0,10041.5,11.5,3.5,at_bid,16.0,8.0,0.9798
371300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5233.0,6,3,sell,Mark 55,5230,7,5233,24,5231.5,3,7,-24,71.0,-64.0,5232.0,1.0,-0.5,5232.0,1.0,-0.5,5231.5,1.5,0.0,5232.5,0.5,-1.0,at_ask,3.0,1.5,0.0745
372800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,3,sell,Mark 55,5230,20,5235,20,5232.5,5,20,-20,63.0,-63.0,5232.5,2.5,0.0,5232.5,2.5,0.0,5232.0,3.0,0.5,5234.5,0.5,-2.0,at_ask,5.0,2.5,0.8251
373200,Mark 14,Mark 38,VEV_4000,XIRECS,1224.0,3,3,buy,Mark 38,1224,10,1244,10,1234.0,20,10,-10,28.0,-28.0,1234.0,10.0,0.0,1234.0,10.0,0.0,1235.0,11.0,1.0,1238.0,14.0,4.0,at_bid,20.0,10.0,0.2418
376200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5233.0,4,3,buy,Mark 55,5233,21,5238,21,5235.5,5,21,-21,55.0,-55.0,5237.0,4.0,1.5,5237.0,4.0,1.5,5237.5,4.5,2.0,5235.0,2.0,-0.5,at_bid,5.0,2.5,0.8251
377800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10034.0,5,3,buy,Mark 38,10034,13,10051,13,10042.5,17,13,-13,40.0,-40.0,10040.0,6.0,-2.5,10040.0,6.0,-2.5,10036.0,2.0,-6.5,10035.0,1.0,-7.5,at_bid,17.0,8.5,1.0
378400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,7,3,buy,Mark 55,5239,19,5244,19,5241.5,5,19,-19,50.0,-50.0,5242.5,3.5,1.0,5242.5,3.5,1.0,5240.5,1.5,-1.0,5244.5,5.5,3.0,at_bid,5.0,2.5,0.8251
379400,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,1,3,buy,Mark 38,1234,10,1255,10,1244.5,21,10,-10,38.0,-38.0,1245.5,11.5,1.0,1245.5,11.5,1.0,1245.5,11.5,1.0,1245.5,11.5,1.0,at_bid,21.0,10.5,0.9548
380200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,6,3,sell,Mark 38,10018,10,10034,10,10026.0,16,10,-10,34.0,-34.0,10032.5,1.5,-6.5,10032.5,1.5,-6.5,10029.0,5.0,-3.0,10026.0,8.0,0.0,at_ask,16.0,8.0,0.9798
380700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,3,sell,Mark 55,5244,16,5249,16,5246.5,5,16,-16,61.0,-61.0,5247.5,1.5,-1.0,5247.5,1.5,-1.0,5247.5,1.5,-1.0,5248.5,0.5,-2.0,at_ask,5.0,2.5,0.8251
381000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10020.0,3,3,buy,Mark 38,10020,15,10036,15,10028.0,16,15,-15,44.0,-44.0,10032.0,12.0,4.0,10032.0,12.0,4.0,10026.0,6.0,-2.0,10025.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
386400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,5,3,buy,Mark 38,10006,11,10022,11,10014.0,16,11,-11,40.0,-40.0,10010.0,4.0,-4.0,10010.0,4.0,-4.0,10011.0,5.0,-3.0,10015.0,9.0,1.0,at_bid,16.0,8.0,0.9798
387000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,4,3,sell,Mark 55,5241,19,5246,19,5243.5,5,19,-19,60.0,-60.0,5243.5,2.5,0.0,5243.5,2.5,0.0,5243.5,2.5,0.0,5244.5,1.5,-1.0,at_ask,5.0,2.5,0.8251
389200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,2,3,buy,Mark 38,10006,13,10022,13,10014.0,16,13,-13,35.0,-35.0,10016.0,10.0,2.0,10016.0,10.0,2.0,10017.0,11.0,3.0,10011.5,5.5,-2.5,at_bid,16.0,8.0,0.9798
389300,Mark 38,Mark 14,VEV_4000,XIRECS,1250.0,3,3,sell,Mark 38,1229,12,1250,12,1239.5,21,12,-12,39.0,-39.0,1241.5,8.5,-2.0,1241.5,8.5,-2.0,1242.5,7.5,-3.0,1244.5,5.5,-5.0,at_ask,21.0,10.5,0.9548
390200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,2,3,buy,Mark 38,9996,11,10012,11,10004.0,16,11,-11,41.0,-41.0,10003.0,7.0,-1.0,10003.0,7.0,-1.0,10004.0,8.0,0.0,10009.0,13.0,5.0,at_bid,16.0,8.0,0.9798
390600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,6,3,buy,Mark 38,10000,10,10016,10,10008.0,16,10,-10,33.0,-33.0,10009.0,9.0,1.0,10009.0,9.0,1.0,10008.0,8.0,0.0,10010.0,10.0,2.0,at_bid,16.0,8.0,0.9798
391200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,2,3,buy,Mark 38,10003,15,10019,15,10011.0,16,15,-15,38.0,-38.0,10015.0,12.0,4.0,10015.0,12.0,4.0,10016.0,13.0,5.0,10018.0,15.0,7.0,at_bid,16.0,8.0,0.9798
391700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,4,3,sell,Mark 38,10010,11,10026,11,10018.0,16,11,-11,38.0,-38.0,10020.0,6.0,-2.0,10020.0,6.0,-2.0,10018.0,8.0,0.0,10018.0,8.0,0.0,at_ask,16.0,8.0,0.9798
391900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,4,3,buy,Mark 38,10010,10,10026,10,10018.0,16,10,-10,30.0,-30.0,10016.0,6.0,-2.0,10016.0,6.0,-2.0,10017.0,7.0,-1.0,10015.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
392500,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,1,3,sell,Mark 38,1237,13,1258,13,1247.5,21,13,-13,37.0,-37.0,1247.5,10.5,0.0,1247.5,10.5,0.0,1245.5,12.5,2.0,1248.5,9.5,-1.0,at_ask,21.0,10.5,0.9548
394800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,6,3,buy,Mark 38,10007,12,10023,12,10015.0,16,12,-12,40.0,-40.0,10016.0,9.0,1.0,10016.0,9.0,1.0,10018.0,11.0,3.0,10019.0,12.0,4.0,at_bid,16.0,8.0,0.9798
395400,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,3,3,sell,Mark 38,1238,8,1259,8,1248.5,21,8,-8,30.0,-30.0,1248.5,10.5,0.0,1248.5,10.5,0.0,1250.5,8.5,-2.0,1251.5,7.5,-3.0,at_ask,21.0,10.5,0.9548
395500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10031.0,3,3,sell,Mark 38,10015,12,10031,12,10023.0,16,12,-12,40.0,-40.0,10023.0,8.0,0.0,10023.0,8.0,0.0,10022.5,8.5,0.5,10024.0,7.0,-1.0,at_ask,16.0,8.0,0.9798
396000,Mark 14,Mark 22,VEV_5200,XIRECS,85.0,4,3,buy,Mark 22,85,4,87,29,86.0,2,4,-29,25.0,-29.0,86.5,1.5,0.5,86.5,1.5,0.5,86.0,1.0,0.0,86.5,1.5,0.5,at_bid,2.0,1.0,0.4615
396700,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,3,3,sell,Mark 38,1242,8,1263,8,1252.5,21,8,-8,33.0,-33.0,1253.5,9.5,-1.0,1253.5,9.5,-1.0,1253.5,9.5,-1.0,1252.5,10.5,0.0,at_ask,21.0,10.5,0.9548
397000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10027.0,2,3,sell,Mark 38,10011,10,10027,10,10019.0,16,10,-10,40.0,-40.0,10020.0,7.0,-1.0,10020.0,7.0,-1.0,10023.0,4.0,-4.0,10027.0,0.0,-8.0,at_ask,16.0,8.0,0.9798
397100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10028.0,5,3,sell,Mark 38,10012,15,10028,15,10020.0,16,15,-15,36.0,-36.0,10023.0,5.0,-3.0,10023.0,5.0,-3.0,10025.0,3.0,-5.0,10027.0,1.0,-7.0,at_ask,16.0,8.0,0.9798
397300,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,1,3,sell,Mark 38,1241,12,1262,12,1251.5,21,12,-12,33.0,-33.0,1251.5,10.5,0.0,1251.5,10.5,0.0,1252.5,9.5,-1.0,1252.5,9.5,-1.0,at_ask,21.0,10.5,0.9548
397900,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,2,3,sell,Mark 38,1241,7,1262,7,1251.5,21,7,-7,26.0,-26.0,1251.5,10.5,0.0,1251.5,10.5,0.0,1252.5,9.5,-1.0,1251.5,10.5,0.0,at_ask,21.0,10.5,0.9548
398500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10015.0,6,3,buy,Mark 38,10015,12,10031,12,10023.0,16,12,-12,41.0,-41.0,10021.0,6.0,-2.0,10021.0,6.0,-2.0,10020.0,5.0,-3.0,10017.0,2.0,-6.0,at_bid,16.0,8.0,0.9798
398900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5253.0,6,3,sell,Mark 55,5248,61,5253,22,5250.5,5,61,-22,61.0,-61.0,5250.5,2.5,0.0,5250.5,2.5,0.0,5249.5,3.5,1.0,5251.5,1.5,-1.0,at_ask,5.0,2.5,0.8251
399000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,3,buy,Mark 55,5248,24,5253,65,5250.5,5,24,-65,65.0,-65.0,5249.5,1.5,-1.0,5249.5,1.5,-1.0,5250.5,2.5,0.0,5253.5,5.5,3.0,at_bid,5.0,2.5,0.8251
399000,Mark 14,Mark 38,VEV_4000,XIRECS,1240.0,1,3,buy,Mark 38,1240,11,1261,11,1250.5,21,11,-11,38.0,-38.0,1249.5,9.5,-1.0,1249.5,9.5,-1.0,1250.5,10.5,0.0,1253.5,13.5,3.0,at_bid,21.0,10.5,0.9548
399800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,3,buy,Mark 55,5251,25,5256,25,5253.5,5,25,-25,64.0,-64.0,5253.5,2.5,0.0,5253.5,2.5,0.0,5254.5,3.5,1.0,5253.0,2.0,-0.5,at_bid,5.0,2.5,0.8251
400200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10023.0,3,3,sell,Mark 38,10007,15,10023,15,10015.0,16,15,-15,43.0,-43.0,10016.0,7.0,-1.0,10016.0,7.0,-1.0,10014.0,9.0,1.0,10013.0,10.0,2.0,at_ask,16.0,8.0,0.9798
402000,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,3,buy,Mark 38,1241,8,1262,8,1251.5,21,8,-8,23.0,-23.0,1250.5,9.5,-1.0,1250.5,9.5,-1.0,1251.5,10.5,0.0,1252.5,11.5,1.0,at_bid,21.0,10.5,0.9548
404000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,6,3,buy,Mark 55,5248,16,5253,16,5250.5,5,16,-16,66.0,-66.0,5248.5,0.5,-2.0,5248.5,0.5,-2.0,5248.0,0.0,-2.5,5246.5,-1.5,-4.0,at_bid,5.0,2.5,0.8251
404300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,6,3,buy,Mark 38,9993,12,10009,12,10001.0,16,12,-12,36.0,-36.0,9995.0,2.0,-6.0,9995.0,2.0,-6.0,9996.0,3.0,-5.0,9994.0,1.0,-7.0,at_bid,16.0,8.0,0.9798
406800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10002.0,6,3,sell,Mark 38,9986,14,10002,14,9994.0,16,14,-14,35.0,-35.0,9994.0,8.0,0.0,9994.0,8.0,0.0,9996.0,6.0,-2.0,10000.0,2.0,-6.0,at_ask,16.0,8.0,0.9798
406900,Mark 14,Mark 38,VEV_4000,XIRECS,1225.0,1,3,buy,Mark 38,1225,13,1245,13,1235.0,20,13,-13,38.0,-38.0,1234.5,9.5,-0.5,1234.5,9.5,-0.5,1235.5,10.5,0.5,1236.5,11.5,1.5,at_bid,20.0,10.0,0.2418
409100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9979.0,3,3,buy,Mark 38,9979,11,9995,11,9987.0,16,11,-11,34.0,-34.0,9989.0,10.0,2.0,9989.0,10.0,2.0,9987.0,8.0,0.0,9989.0,10.0,2.0,at_bid,16.0,8.0,0.9798
409700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,4,3,buy,Mark 55,5232,23,5237,55,5234.5,5,23,-55,55.0,-55.0,5233.5,1.5,-1.0,5233.5,1.5,-1.0,5233.5,1.5,-1.0,5233.5,1.5,-1.0,at_bid,5.0,2.5,0.8251
410800,Mark 14,Mark 38,VEV_4000,XIRECS,1223.0,1,3,buy,Mark 38,1223,11,1244,11,1233.5,21,11,-11,36.0,-36.0,1233.5,10.5,0.0,1233.5,10.5,0.0,1233.5,10.5,0.0,1234.5,11.5,1.0,at_bid,21.0,10.5,0.9548
